origin,destination,weight,shipment_type,day_of_week,delivery_days
Jaipur,Mumbai,143.06370347874378,Express,4,3.4
Jaipur,Ahmedabad,44.76951102648038,Air,1,1.7
Kolkata,Hyderabad,36.23433270214854,Standard,3,3.4
Delhi,Mumbai,32.62701681934766,Standard,0,2.9
Bangalore,Ahmedabad,82.26676044100752,Express,5,3.7
Mumbai,Ahmedabad,6.076431905290988,Standard,3,3.5
Hyderabad,Pune,141.26935529871244,Ocean,1,5.9
Chennai,Hyderabad,95.3274628727894,Air,1,2.2
Pune,Ahmedabad,71.09340706233915,Standard,3,2.8
Hyderabad,Ahmedabad,36.70601736682657,Standard,3,3.3
Surat,Jaipur,79.35045776077509,Standard,5,5.3
Pune,Surat,19.936039807299093,Express,6,1.5
Ahmedabad,Jaipur,80.29612142877102,Air,5,2.6
Delhi,Chennai,130.28792398493417,Standard,1,5.1
Delhi,Jaipur,138.03024240131853,Standard,5,4.5
Delhi,Pune,143.00155273401816,Standard,0,4.6
Jaipur,Hyderabad,124.46476898096884,Standard,4,5.3
Hyderabad,Mumbai,56.46339091254933,Air,3,1.7
Mumbai,Hyderabad,57.29647695120599,Air,4,2.2
Jaipur,Bangalore,8.391110902095829,Standard,2,3.2
Mumbai,Ahmedabad,7.185928408219189,Standard,5,4.0
Bangalore,Chennai,32.66196885048954,Express,0,1.4
Surat,Pune,133.35595559891092,Express,0,2.2
Jaipur,Chennai,38.953444973368455,Standard,4,5.6
Chennai,Surat,87.38161328850244,Air,2,1.8
Bangalore,Chennai,72.75607412206188,Express,0,2.3
Chennai,Bangalore,67.80588910921036,Standard,5,4.1
Surat,Bangalore,143.08852473381765,Express,5,4.3
Jaipur,Pune,25.495970855486387,Express,0,1.7
Mumbai,Surat,129.22561971168156,Standard,4,4.6
Ahmedabad,Kolkata,130.76792251421506,Express,1,3.0
Jaipur,Chennai,68.12648980108962,Express,6,2.3
Surat,Bangalore,96.67698489453034,Standard,1,4.0
Delhi,Bangalore,118.88520262684563,Express,3,2.4
Mumbai,Ahmedabad,92.91376739380382,Standard,1,3.6
Ahmedabad,Pune,139.6068825271901,Express,3,2.4
Chennai,Mumbai,107.77176109513773,Standard,1,4.0
Bangalore,Jaipur,29.724769251343687,Standard,1,3.6
Jaipur,Chennai,71.57190709365051,Express,0,2.9
Hyderabad,Bangalore,11.899608869764894,Ocean,3,4.2
Delhi,Kolkata,48.922456151772174,Ocean,2,6.9
Pune,Chennai,35.25412151240613,Standard,2,2.8
Surat,Kolkata,120.5513976537553,Express,3,2.4
Delhi,Pune,56.910502258181786,Express,3,2.6
Pune,Mumbai,137.58901787861967,Express,4,2.8
Surat,Delhi,64.66794925011953,Ocean,4,6.3
Surat,Jaipur,131.59969053309052,Air,5,2.2
Bangalore,Ahmedabad,102.44482238588536,Express,4,3.6
Hyderabad,Jaipur,99.33642955108677,Express,5,4.3
Pune,Surat,32.71026490486867,Express,1,1.9
Bangalore,Delhi,31.15966298607305,Air,0,1.9
Surat,Delhi,146.8228132350154,Standard,2,4.1
Chennai,Surat,58.571322313609826,Express,6,2.6
Surat,Delhi,74.39998008348391,Express,6,2.4
Mumbai,Kolkata,6.867347618561808,Ocean,1,5.5
Surat,Pune,21.941082529323104,Standard,3,2.7
Mumbai,Delhi,124.30222213561197,Air,3,1.0
Jaipur,Mumbai,26.520641149072688,Express,5,3.4
Hyderabad,Kolkata,77.99045265796981,Express,2,2.9
Mumbai,Pune,9.805437060737749,Express,5,2.0
Ahmedabad,Delhi,76.8940203941842,Standard,3,3.4
Surat,Chennai,10.629713775400988,Ocean,6,5.3
Hyderabad,Chennai,32.49893391960988,Express,3,1.6
Kolkata,Surat,128.37447646820158,Ocean,3,6.6
Ahmedabad,Jaipur,49.49518002396961,Standard,2,3.0
Mumbai,Delhi,68.42026470581946,Express,0,2.1
Pune,Surat,47.15774142810877,Standard,1,3.2
Delhi,Jaipur,133.01924997705308,Express,1,2.0
Bangalore,Ahmedabad,100.71284984170185,Ocean,6,5.8
Delhi,Chennai,140.46063539672392,Air,0,1.4
Pune,Ahmedabad,114.59637247543967,Express,0,2.2
Bangalore,Hyderabad,42.89865257531509,Express,1,1.5
Kolkata,Pune,52.464986393349555,Express,6,2.1
Delhi,Mumbai,93.07940196126435,Air,4,2.3
Delhi,Bangalore,102.49284331754566,Ocean,4,7.7
Bangalore,Hyderabad,123.19285631309066,Express,3,2.6
Surat,Delhi,133.13704498155485,Air,2,1.9
Hyderabad,Bangalore,99.4065121956512,Standard,6,3.8
Delhi,Jaipur,25.463193393237063,Standard,3,2.6
Ahmedabad,Bangalore,51.63181433419159,Standard,0,3.6
Surat,Delhi,131.3986668168233,Express,6,2.2
Hyderabad,Chennai,66.77053587579667,Ocean,1,4.5
Jaipur,Kolkata,94.2263087240137,Air,3,1.6
Kolkata,Delhi,145.84709495956733,Ocean,0,6.5
Hyderabad,Ahmedabad,136.79660914729553,Express,6,3.2
Pune,Bangalore,99.4423288993715,Air,3,1.2
Bangalore,Chennai,44.571356759122644,Air,1,1.4
Ahmedabad,Surat,37.01380047918231,Ocean,2,4.2
Chennai,Delhi,127.68423734561257,Standard,3,4.5
Delhi,Pune,42.55591533537601,Air,0,1.4
Chennai,Delhi,5.33909583382527,Standard,3,3.6
Ahmedabad,Pune,50.77633291982876,Standard,6,4.0
Mumbai,Ahmedabad,134.13651952696765,Air,6,2.2
Surat,Kolkata,123.24118331786539,Standard,2,4.2
Surat,Hyderabad,14.441603032912933,Air,3,1.0
Hyderabad,Pune,45.00196091227241,Express,3,1.5
Delhi,Hyderabad,120.49324802920505,Express,1,2.7
Ahmedabad,Pune,67.00197401089487,Standard,2,3.3
Hyderabad,Surat,76.71056618810782,Express,2,1.6
Kolkata,Pune,13.174703247598277,Express,0,2.0
Ahmedabad,Delhi,86.1266122576003,Standard,5,4.4
Jaipur,Chennai,77.237390577695,Standard,0,4.0
Mumbai,Surat,4.0936356516281265,Ocean,0,3.6
Jaipur,Hyderabad,127.59277077438873,Standard,3,4.3
Kolkata,Bangalore,111.02379949759234,Ocean,5,8.0
Jaipur,Chennai,117.16056801996098,Air,5,3.4
Jaipur,Bangalore,143.44676974129646,Express,2,3.2
Mumbai,Bangalore,129.28646424995003,Ocean,1,5.6
Delhi,Mumbai,6.280176233625942,Standard,3,4.1
Chennai,Ahmedabad,113.08211268227896,Air,2,1.0
Jaipur,Bangalore,60.0541206339034,Standard,6,3.9
Surat,Bangalore,18.44193685110422,Air,4,2.2
Ahmedabad,Hyderabad,86.29248470741621,Standard,2,3.4
Chennai,Kolkata,121.32781816221718,Air,5,2.3
Kolkata,Mumbai,104.74251478320416,Standard,1,4.7
Kolkata,Hyderabad,124.5874922210305,Ocean,5,7.9
Kolkata,Bangalore,35.508218586398044,Standard,5,5.3
Hyderabad,Bangalore,68.63124640169683,Ocean,1,4.2
Hyderabad,Ahmedabad,10.912416353981488,Express,1,2.3
Bangalore,Delhi,137.32145985797268,Air,1,2.1
Bangalore,Chennai,116.2528782560632,Express,1,1.8
Mumbai,Ahmedabad,58.913993903348505,Express,4,3.1
Bangalore,Delhi,56.25326950070836,Express,2,3.0
Surat,Hyderabad,69.49857930173773,Standard,5,4.3
Jaipur,Hyderabad,40.5879362793835,Standard,4,4.6
Mumbai,Kolkata,68.86049028647719,Standard,4,4.5
Chennai,Delhi,132.91525667295608,Air,4,2.7
Delhi,Mumbai,82.32026826987376,Express,5,4.2
Kolkata,Mumbai,111.20749552002616,Air,4,3.9
Mumbai,Ahmedabad,112.85718192417943,Standard,1,2.8
Mumbai,Pune,138.52226883369178,Express,5,3.9
Kolkata,Bangalore,12.059376578492008,Ocean,6,5.5
Ahmedabad,Mumbai,114.30112151723836,Air,2,1.7
Pune,Hyderabad,60.933245498002165,Air,1,1.0
Jaipur,Pune,76.1186971861974,Express,2,2.4
Pune,Kolkata,73.9810171505241,Air,6,1.6
Pune,Hyderabad,85.06220098990694,Air,2,1.0
Jaipur,Ahmedabad,94.92088715789689,Standard,6,3.2
Surat,Delhi,134.85667102143157,Standard,6,4.6
Pune,Mumbai,51.654860911682604,Ocean,2,3.9
Delhi,Ahmedabad,12.494170126297007,Standard,3,3.4
Pune,Surat,33.63057364175306,Standard,0,3.2
Chennai,Pune,69.4164781106569,Express,6,2.0
Ahmedabad,Jaipur,82.293142300873,Express,1,2.1
Chennai,Hyderabad,83.94973917731377,Standard,6,2.7
Surat,Mumbai,19.67413926200242,Standard,4,3.3
Surat,Bangalore,115.25547017884985,Standard,5,5.0
Mumbai,Pune,87.81377934507995,Express,3,1.6
Mumbai,Ahmedabad,75.04435725830939,Express,2,2.7
Hyderabad,Bangalore,22.183969114543483,Standard,2,2.7
Ahmedabad,Jaipur,141.738150147447,Express,0,2.6
Ahmedabad,Delhi,73.89330155095645,Standard,6,3.8
Kolkata,Mumbai,103.26277041381677,Express,0,3.3
Chennai,Surat,85.40411523937452,Express,1,2.8
Kolkata,Chennai,23.68649413751485,Standard,5,4.9
Surat,Kolkata,34.557638456081655,Air,0,1.0
Mumbai,Chennai,145.01756367244133,Air,0,1.9
Chennai,Delhi,110.03001524515689,Standard,1,4.1
Delhi,Mumbai,54.19631125861539,Express,5,3.6
Delhi,Ahmedabad,113.39010950115987,Standard,1,3.9
Bangalore,Kolkata,119.79749861105878,Standard,0,4.2
Bangalore,Surat,87.67643923590674,Standard,3,3.6
Hyderabad,Mumbai,57.24924975145476,Express,3,2.5
Hyderabad,Surat,146.51076526291627,Express,1,3.1
Jaipur,Bangalore,132.5171305202688,Express,3,3.4
Ahmedabad,Kolkata,57.14291574290961,Standard,6,3.1
Chennai,Delhi,27.214596366803843,Standard,2,4.2
Ahmedabad,Mumbai,47.96614349538807,Express,1,2.0
Surat,Mumbai,90.17626256089558,Standard,2,3.0
Chennai,Pune,61.22271593026715,Express,5,3.2
Mumbai,Jaipur,123.66966586205771,Express,6,2.9
Ahmedabad,Delhi,117.23344406765655,Express,6,2.2
Pune,Chennai,81.3514045843123,Standard,6,2.9
Ahmedabad,Mumbai,142.02144602181798,Standard,4,5.1
Bangalore,Surat,54.25667198676278,Standard,3,3.0
Ahmedabad,Pune,63.56782965894079,Standard,2,3.0
Jaipur,Bangalore,3.766780892562922,Standard,4,4.3
Chennai,Hyderabad,112.18458527235443,Express,6,2.0
Mumbai,Surat,45.58082998668537,Express,5,2.9
Mumbai,Surat,13.751116967017346,Standard,1,1.4
Delhi,Ahmedabad,72.17721119618237,Ocean,0,5.9
Delhi,Surat,91.62934287476908,Express,6,2.1
Jaipur,Delhi,21.433840575747894,Express,4,2.7
Kolkata,Chennai,100.62699821013305,Ocean,4,7.0
Jaipur,Delhi,59.305888771267554,Express,1,1.8
Chennai,Delhi,104.41325681421013,Air,6,1.9
Kolkata,Delhi,118.51172356793758,Air,3,1.9
Mumbai,Delhi,135.9867359896709,Ocean,0,7.0
Bangalore,Surat,44.64827816193423,Standard,3,3.4
Hyderabad,Pune,107.23443532550296,Air,4,2.4
Kolkata,Ahmedabad,101.57764416649668,Express,1,2.4
Surat,Kolkata,38.12607087711639,Standard,1,3.9
Chennai,Mumbai,105.8345048520933,Air,5,3.2
Ahmedabad,Bangalore,109.56082205119284,Express,6,3.0
Ahmedabad,Chennai,8.446535772843411,Express,2,2.1
Bangalore,Delhi,4.644936051896454,Standard,0,3.7
Bangalore,Delhi,16.28974826662953,Air,5,2.7
Kolkata,Pune,98.02172063225586,Express,2,3.0
Surat,Jaipur,89.44207049142338,Air,3,1.3
Surat,Chennai,17.878740027145728,Air,5,1.9
Ahmedabad,Mumbai,22.402249405560077,Air,0,1.0
Jaipur,Surat,68.52274196993189,Ocean,2,4.7
Ahmedabad,Bangalore,113.59433544043752,Standard,0,4.1
Bangalore,Pune,35.90186462403737,Standard,3,3.3
Hyderabad,Ahmedabad,39.93576960249395,Air,3,1.2
Pune,Chennai,67.01255744817043,Standard,4,3.2
Kolkata,Hyderabad,68.62808952083448,Express,3,2.3
Delhi,Bangalore,31.1596968298382,Express,6,2.1
Delhi,Bangalore,128.2737436024201,Standard,3,4.6
Pune,Kolkata,42.66024634757188,Air,5,2.1
Surat,Jaipur,9.680284179597692,Ocean,3,4.6
Delhi,Chennai,136.16691851235643,Standard,0,4.8
Jaipur,Surat,85.63902985874145,Standard,4,4.0
Mumbai,Hyderabad,17.762731389094245,Express,3,2.1
Delhi,Pune,73.11833281421971,Ocean,0,5.8
Kolkata,Delhi,18.27600114286001,Express,3,2.1
Mumbai,Jaipur,116.21349528000907,Standard,0,4.0
Surat,Hyderabad,9.920800908575167,Express,6,1.7
Ahmedabad,Jaipur,117.83316884250397,Standard,1,3.8
Hyderabad,Ahmedabad,141.42589221069628,Standard,2,4.2
Jaipur,Bangalore,80.68426937098361,Standard,3,3.9
Chennai,Bangalore,116.18695663540345,Air,1,1.5
Kolkata,Ahmedabad,77.37820468653142,Air,0,2.1
Mumbai,Hyderabad,90.04551213041938,Standard,6,2.8
Hyderabad,Jaipur,67.95309644279902,Standard,3,3.2
Hyderabad,Mumbai,3.951898590989024,Express,5,2.2
Kolkata,Hyderabad,46.0069557065235,Standard,4,4.9
Mumbai,Surat,55.98738041888611,Express,2,1.9
Bangalore,Kolkata,89.4989574005958,Standard,2,3.8
Ahmedabad,Hyderabad,142.75371054453592,Standard,5,5.3
Jaipur,Bangalore,92.43012774120088,Standard,0,4.6
Pune,Jaipur,125.18931905503722,Standard,1,4.2
Mumbai,Delhi,64.64637873452298,Standard,4,3.8
Chennai,Pune,108.90771582516328,Air,2,1.4
Pune,Hyderabad,59.12315797190622,Air,5,1.9
Bangalore,Surat,25.501450613228275,Express,2,2.4
Surat,Delhi,40.26438963730131,Standard,1,3.0
Mumbai,Jaipur,87.07962355494878,Standard,4,4.3
Mumbai,Jaipur,146.10161989363561,Express,6,2.5
Mumbai,Delhi,94.28689800858531,Air,5,2.6
Chennai,Delhi,41.46609725165996,Air,2,1.0
Hyderabad,Chennai,26.905202190676423,Standard,4,4.4
Ahmedabad,Hyderabad,30.922517530776535,Express,0,1.6
Delhi,Bangalore,86.16249509885674,Ocean,2,5.9
Ahmedabad,Mumbai,126.42117376285826,Air,3,1.6
Surat,Hyderabad,121.44331740034268,Ocean,5,6.4
Hyderabad,Chennai,141.2883464575959,Express,1,2.1
Bangalore,Chennai,104.27444053646747,Air,4,2.6
Kolkata,Ahmedabad,143.64498790170725,Ocean,5,7.3
Hyderabad,Bangalore,29.281985320171454,Express,3,1.0
Ahmedabad,Jaipur,118.56467860548723,Ocean,2,4.9
Surat,Hyderabad,137.31360924764599,Air,6,1.6
Ahmedabad,Pune,141.29960226034606,Express,6,3.1
Hyderabad,Delhi,95.18602492467122,Air,2,1.6
Ahmedabad,Hyderabad,71.45989958837984,Ocean,5,6.0
Jaipur,Hyderabad,143.4231847151721,Standard,4,5.5
Hyderabad,Chennai,32.03743152828663,Standard,3,3.0
Chennai,Jaipur,8.716202260184929,Ocean,0,5.7
Jaipur,Mumbai,25.401654387618706,Standard,6,3.5
Mumbai,Jaipur,77.81481758809922,Express,2,2.8
Chennai,Jaipur,110.6842861504501,Standard,0,4.7
Surat,Kolkata,15.153307065579419,Air,2,1.0
Mumbai,Delhi,39.90438598610689,Air,0,1.0
Chennai,Delhi,97.70029264735666,Express,0,2.6
Kolkata,Delhi,48.04566202092609,Standard,6,4.1
Pune,Chennai,65.35430145948985,Standard,3,3.2
Jaipur,Kolkata,46.100288004490494,Standard,6,3.7
Hyderabad,Mumbai,110.20760285350767,Express,6,2.6
Bangalore,Surat,27.576251402752593,Standard,1,2.9
Ahmedabad,Bangalore,108.71238793253029,Standard,6,4.0
Kolkata,Mumbai,5.420164144763419,Standard,2,3.5
Surat,Delhi,109.30993754150461,Express,0,2.3
Delhi,Jaipur,76.75970088438366,Standard,2,2.8
Jaipur,Pune,50.519364522373,Ocean,4,6.2
Ahmedabad,Bangalore,80.7394347972296,Standard,5,5.2
Mumbai,Hyderabad,79.10543210856419,Air,5,2.3
Ahmedabad,Delhi,37.518801159611186,Standard,4,4.4
Pune,Bangalore,139.78630884533442,Air,5,3.1
Chennai,Jaipur,105.22579585399261,Standard,3,4.7
Chennai,Pune,72.68381775955316,Air,4,1.8
Ahmedabad,Bangalore,9.634891994747235,Air,2,1.0
Hyderabad,Chennai,21.2128426454818,Standard,5,3.9
Ahmedabad,Pune,126.00099557730331,Air,4,3.1
Hyderabad,Bangalore,64.11698089773205,Express,1,1.8
Surat,Bangalore,33.38957432424606,Ocean,3,5.0
Kolkata,Hyderabad,100.29555832451335,Express,0,3.3
Jaipur,Bangalore,19.749850779558052,Standard,2,3.4
Kolkata,Delhi,8.948936346015316,Express,1,2.0
Jaipur,Hyderabad,22.896539299956093,Express,2,1.2
Mumbai,Kolkata,115.3281703530088,Standard,4,5.5
Ahmedabad,Chennai,82.28235197128807,Express,4,3.7
Kolkata,Hyderabad,45.8585334656288,Standard,4,4.6
Chennai,Delhi,93.60279825485819,Standard,0,4.1
Bangalore,Ahmedabad,24.339284619121692,Express,6,2.0
Hyderabad,Ahmedabad,137.3135405578505,Air,0,2.2
Ahmedabad,Jaipur,145.90784733876464,Air,1,1.9
Chennai,Surat,29.62320992905663,Express,4,3.2
Delhi,Jaipur,118.31123934741352,Air,5,1.8
Pune,Surat,131.20366797543173,Air,5,2.8
Hyderabad,Bangalore,51.5619091623382,Standard,3,3.0
Jaipur,Ahmedabad,106.68291078418704,Standard,5,5.0
Bangalore,Jaipur,134.62100471348498,Express,5,3.8
Mumbai,Delhi,131.97226965583798,Air,5,2.2
Hyderabad,Kolkata,109.89512605104797,Air,4,3.2
Pune,Chennai,145.01008021888467,Standard,2,4.7
Ahmedabad,Chennai,104.18758716758526,Ocean,3,6.6
Hyderabad,Chennai,119.26690709147017,Air,2,2.4
Hyderabad,Mumbai,131.63522688637292,Standard,6,3.5
Kolkata,Mumbai,27.02819904657716,Express,3,1.9
Pune,Kolkata,55.515949386490355,Express,0,3.4
Pune,Bangalore,100.76782081721733,Express,3,2.2
Chennai,Bangalore,148.5346743241224,Air,0,2.1
Bangalore,Kolkata,55.080189187277085,Standard,6,3.7
Delhi,Kolkata,8.56054422657063,Express,0,1.6
Bangalore,Surat,14.491008490078553,Standard,2,3.0
Delhi,Ahmedabad,22.48098637766434,Standard,4,4.2
Pune,Mumbai,16.153420950932023,Air,3,1.0
Mumbai,Bangalore,47.578977355244085,Express,0,2.2
Delhi,Mumbai,122.43534410093591,Air,6,1.6
Jaipur,Chennai,108.56669986146545,Air,1,1.6
Jaipur,Kolkata,84.20679709358957,Ocean,0,5.8
Kolkata,Pune,35.66314646811084,Express,3,2.2
Hyderabad,Kolkata,116.0457673627379,Standard,2,4.0
Bangalore,Surat,103.89376855825049,Standard,1,3.7
Delhi,Pune,13.927993342430456,Express,2,1.8
Hyderabad,Chennai,6.496541740810603,Express,0,1.3
Kolkata,Jaipur,99.09221190387447,Standard,3,3.2
Pune,Jaipur,111.96240878443498,Express,5,2.7
Surat,Jaipur,80.42459480731647,Air,4,2.6
Hyderabad,Chennai,43.463297330707476,Standard,0,2.7
Ahmedabad,Mumbai,8.82208883540177,Ocean,3,3.9
Surat,Hyderabad,51.16939468697159,Standard,4,3.9
Hyderabad,Delhi,16.084358233274237,Express,4,2.6
Bangalore,Mumbai,111.7735923684417,Express,0,2.3
Hyderabad,Jaipur,70.49349245630069,Air,2,1.0
Jaipur,Ahmedabad,128.2371933238687,Air,0,2.0
Mumbai,Jaipur,133.3983622257507,Air,4,3.3
Surat,Hyderabad,103.21006379164518,Express,4,2.9
Mumbai,Jaipur,94.72070245124421,Standard,0,3.7
Jaipur,Kolkata,141.2833773094981,Standard,1,5.2
Chennai,Surat,46.22181360320273,Ocean,6,6.0
Surat,Mumbai,99.52455784723922,Express,3,1.7
Bangalore,Hyderabad,2.058870486354447,Standard,3,2.6
Bangalore,Hyderabad,75.14286847387645,Standard,0,2.8
Bangalore,Mumbai,46.715576691921285,Express,1,2.0
Ahmedabad,Hyderabad,98.29056388461262,Standard,0,3.5
Chennai,Bangalore,46.43271648706133,Standard,2,2.9
Chennai,Delhi,145.0910262428398,Ocean,3,7.9
Mumbai,Hyderabad,124.73551495397129,Air,5,2.6
Jaipur,Mumbai,106.15077752048143,Express,3,2.3
Kolkata,Chennai,56.55468372718026,Standard,1,3.2
Delhi,Ahmedabad,81.15750947936762,Express,6,1.9
Hyderabad,Jaipur,23.502513933348638,Ocean,3,6.1
Jaipur,Chennai,21.901868593778755,Standard,4,5.0
Delhi,Pune,4.688818265285162,Express,6,1.7
Ahmedabad,Hyderabad,12.380690751065025,Ocean,2,4.7
Surat,Chennai,120.95750537052304,Express,2,2.9
Kolkata,Hyderabad,85.4690793749998,Standard,0,4.0
Hyderabad,Surat,65.2846335400643,Ocean,6,4.7
Jaipur,Hyderabad,54.96724301692492,Express,3,1.5
Surat,Kolkata,119.21184017012392,Standard,4,6.0
Delhi,Hyderabad,46.207752365186245,Air,5,1.7
Hyderabad,Ahmedabad,10.223375252930143,Standard,3,3.4
Delhi,Jaipur,64.13519044843298,Standard,4,3.7
Jaipur,Pune,115.59377184899458,Express,5,4.2
Jaipur,Chennai,82.09368440712817,Express,5,4.3
Chennai,Pune,65.6563210159214,Standard,4,4.5
Jaipur,Mumbai,127.26669478491498,Express,2,2.7
Bangalore,Hyderabad,29.049850215007787,Express,5,2.8
Mumbai,Pune,22.17631027940443,Express,4,2.5
Bangalore,Jaipur,42.611434130401165,Standard,6,4.6
Mumbai,Bangalore,82.4111930695728,Air,3,1.3
Hyderabad,Pune,128.39239560285776,Standard,6,4.4
Bangalore,Surat,109.73626681940075,Standard,5,5.0
Ahmedabad,Bangalore,17.96344136341234,Standard,0,3.0
Pune,Chennai,113.75174962618577,Express,6,3.0
Hyderabad,Kolkata,75.55761821189657,Express,4,3.4
Jaipur,Delhi,48.35391980679494,Air,6,1.0
Delhi,Jaipur,108.01507507594397,Express,3,2.2
Kolkata,Bangalore,35.854355895451754,Standard,6,3.0
Ahmedabad,Surat,32.77075616439925,Air,3,1.2
Pune,Kolkata,50.02910189887063,Express,5,2.9
Kolkata,Jaipur,125.18403350447117,Standard,6,4.8
Mumbai,Chennai,112.5902499709699,Express,4,4.2
Kolkata,Hyderabad,74.4300608152686,Ocean,1,5.6
Hyderabad,Delhi,91.41112743438771,Express,5,2.6
Bangalore,Mumbai,17.034961846645263,Standard,5,3.0
Surat,Pune,127.36700914745992,Standard,5,4.1
Bangalore,Kolkata,72.42920571870603,Air,5,2.9
Surat,Ahmedabad,4.774086885987398,Standard,2,2.9
Delhi,Jaipur,76.34785808217134,Standard,0,2.8
Hyderabad,Bangalore,116.64370886586698,Air,5,2.6
Bangalore,Ahmedabad,29.143444977821243,Ocean,3,5.5
Delhi,Bangalore,4.93375821672028,Express,0,2.6
Mumbai,Pune,18.518487832835373,Air,2,1.0
Pune,Kolkata,56.78968628412449,Ocean,6,6.4
Pune,Mumbai,111.31900634891375,Ocean,2,4.1
Bangalore,Kolkata,38.80827307380904,Air,6,1.6
Pune,Delhi,111.96853481072662,Express,5,3.6
Hyderabad,Kolkata,80.59609002801623,Standard,2,4.3
Jaipur,Hyderabad,125.40256184572743,Standard,1,3.9
Kolkata,Jaipur,143.5041284939868,Ocean,3,6.5
Surat,Kolkata,138.3024091315205,Ocean,5,8.0
Ahmedabad,Pune,112.43260800524435,Express,1,2.3
Jaipur,Pune,136.83804521235845,Express,1,2.7
Chennai,Mumbai,75.25931782523611,Air,2,1.5
Kolkata,Surat,70.63432323007966,Air,3,1.2
Chennai,Mumbai,149.2571681384023,Standard,2,4.2
Surat,Hyderabad,70.09445140676644,Standard,3,3.7
Mumbai,Bangalore,44.59145700987424,Standard,6,3.3
Pune,Bangalore,136.08310955852312,Express,4,4.1
Mumbai,Bangalore,50.130554348104354,Air,4,2.4
Mumbai,Delhi,126.62388292044626,Express,5,3.5
Kolkata,Chennai,137.55674164869927,Standard,2,4.7
Chennai,Delhi,71.20093766127941,Standard,0,4.0
Surat,Ahmedabad,140.2670190533773,Ocean,3,5.2
Mumbai,Kolkata,145.18418519405066,Standard,1,4.9
Jaipur,Delhi,133.56971441605668,Air,1,2.3
Surat,Ahmedabad,130.8734288426226,Express,2,2.4
Ahmedabad,Hyderabad,8.891672409150312,Air,1,2.0
Chennai,Pune,13.27717043328955,Standard,5,3.9
Jaipur,Mumbai,42.14512566073545,Express,2,2.2
Jaipur,Surat,124.40892743725458,Air,0,1.4
Jaipur,Chennai,47.27979579226619,Air,4,2.3
Mumbai,Delhi,109.21247207320187,Standard,1,4.4
Ahmedabad,Jaipur,10.423249836119076,Standard,2,3.1
Bangalore,Hyderabad,5.139139365469343,Standard,2,2.8
Pune,Mumbai,36.83708737040383,Express,2,1.4
Delhi,Pune,109.69076249000993,Standard,1,4.1
Chennai,Jaipur,3.9905500370899287,Standard,5,4.1
Hyderabad,Bangalore,133.30602670342464,Ocean,2,4.9
Delhi,Bangalore,44.9806682326256,Standard,6,4.7
Delhi,Ahmedabad,125.58924613845609,Air,1,1.3
Kolkata,Pune,141.10291667690285,Standard,1,5.7
Chennai,Delhi,86.88431518760628,Standard,6,4.5
Bangalore,Delhi,138.3190321094964,Express,0,3.5
Hyderabad,Ahmedabad,70.0307551057245,Express,5,3.0
Hyderabad,Kolkata,81.69089192131455,Express,1,2.5
Bangalore,Chennai,68.83952585307259,Standard,2,3.5
Jaipur,Hyderabad,37.949988734263144,Standard,1,3.2
Bangalore,Surat,83.53113075725523,Standard,4,4.9
Delhi,Mumbai,114.26554789748215,Air,1,2.1
Jaipur,Chennai,96.14810100060366,Express,5,3.8
Pune,Delhi,145.6416865220089,Standard,4,5.2
Delhi,Kolkata,20.602899146673007,Express,1,3.1
Delhi,Hyderabad,95.67605320753478,Standard,6,3.7
Kolkata,Chennai,80.6876175467568,Express,2,3.0
Ahmedabad,Pune,12.536993964996917,Express,2,1.9
Ahmedabad,Jaipur,107.09937165116544,Standard,1,3.4
Pune,Delhi,56.42871767596782,Express,0,1.8
Pune,Ahmedabad,15.035050480000503,Standard,1,3.0
Kolkata,Delhi,121.6525266956198,Express,5,3.6
Chennai,Jaipur,120.52852267343314,Standard,1,4.2
Delhi,Chennai,13.177303428828823,Air,1,1.7
Pune,Ahmedabad,21.861746161743945,Air,0,1.0
Surat,Chennai,12.074628368259592,Standard,5,4.4
Delhi,Hyderabad,137.48907373493736,Standard,1,4.1
Bangalore,Kolkata,92.94187743335121,Standard,3,4.4
Chennai,Pune,97.087503761083,Express,3,2.5
Chennai,Hyderabad,85.08839081083305,Ocean,4,5.9
Mumbai,Hyderabad,61.61730615265114,Standard,6,3.7
Kolkata,Delhi,147.10137458745933,Standard,0,4.3
Surat,Pune,137.45857115851084,Express,6,2.5
Pune,Kolkata,67.46733068671672,Standard,3,4.1
Hyderabad,Chennai,18.170423171990322,Standard,1,3.6
Ahmedabad,Mumbai,73.30265061445135,Standard,1,3.2
Bangalore,Delhi,59.519994576387624,Ocean,3,7.1
Hyderabad,Delhi,127.01378406567063,Standard,0,4.1
Kolkata,Chennai,46.03590413459804,Express,2,2.1
Chennai,Delhi,24.585930825282052,Express,3,1.4
Delhi,Pune,147.24198481862447,Express,2,3.0
Pune,Jaipur,124.04131975640242,Express,4,3.0
Hyderabad,Jaipur,126.49343270447001,Standard,5,5.0
